comic_id, title, image_url
4632,Oyasumi Punpun,https://cdn.myanimelist.net/images/manga/3/164420.jpg
4685,Saikyou Koibana: Sweet & Erotic Best 5,https://cdn.myanimelist.net/images/manga/3/5780.jpg
4768,Bus Hashiru.,https://cdn.myanimelist.net/images/manga/3/181327.jpg
4964,Eien no With,https://cdn.myanimelist.net/images/manga/3/19931.jpg
5026,Doushiyoumo Nai Keredo,https://cdn.myanimelist.net/images/manga/3/6252.jpg
5090,Dear Friends: Rina & Maki,https://cdn.myanimelist.net/images/manga/2/124827.jpg
5095,Akanai Tobira,https://cdn.myanimelist.net/images/manga/1/81906.jpg
5107,"Yume Musubi, Koi Musubi",https://cdn.myanimelist.net/images/manga/2/24303.jpg
5113,Witch Hunter,https://cdn.myanimelist.net/images/manga/1/198695.jpg
5119,Hoozuki no Shima,https://cdn.myanimelist.net/images/manga/2/179297.jpg
5157,Baki: New Grappler Baki,https://cdn.myanimelist.net/images/manga/2/6648.jpg
5255,Dengeki Daisy,https://cdn.myanimelist.net/images/manga/1/152369.jpg
5272,Hadashi de Bara wo Fume,https://cdn.myanimelist.net/images/manga/1/16663.jpg
5293,Doubt,https://cdn.myanimelist.net/images/manga/1/196163.jpg
5348,Furachi na Kare no Shitsukekata,https://cdn.myanimelist.net/images/manga/2/26755.jpg
5394,Kiss/Hug,https://cdn.myanimelist.net/images/manga/2/249692.jpg
5627,Bloody Monday,https://cdn.myanimelist.net/images/manga/2/57141.jpg
5651,Crows,https://cdn.myanimelist.net/images/manga/3/77965.jpg
5674,Negative Happy Chainsaw Edge,https://cdn.myanimelist.net/images/manga/3/11388.jpg
5686,24 Colors: Hatsukoi no Palette,https://cdn.myanimelist.net/images/manga/1/71933.jpg
5709,Litchi☆Hikari Club,https://cdn.myanimelist.net/images/manga/3/65867.jpg
5806,Franken Fran,https://cdn.myanimelist.net/images/manga/1/150351.jpg
5911,Freezing,https://cdn.myanimelist.net/images/manga/3/51021.jpg
6030,Adarshan no Hanayome,https://cdn.myanimelist.net/images/manga/1/7723.jpg
6164,My Girl,https://cdn.myanimelist.net/images/manga/2/42167.jpg
6304,Kimi ga Koi ni Oboreru,https://cdn.myanimelist.net/images/manga/2/8072.jpg
6520,Hana to Akuma,https://cdn.myanimelist.net/images/manga/5/32636.jpg
6933,Chocolate,https://cdn.myanimelist.net/images/manga/1/202693.jpg
7075,Karate Shoukoushi Kohinata Minoru,https://cdn.myanimelist.net/images/manga/2/75107.jpg
7142,Suki ni Naru made Matte,https://cdn.myanimelist.net/images/manga/3/36415.jpg
7220,Bokura wa Itsumo,https://cdn.myanimelist.net/images/manga/1/219796.jpg
7274,Giri Koi,https://cdn.myanimelist.net/images/manga/3/23928.jpg
7279,Akuma de Koibito.,https://cdn.myanimelist.net/images/manga/2/24607.jpg
7378,Strobe Edge,https://cdn.myanimelist.net/images/manga/2/32966.jpg
7383,Blue,https://cdn.myanimelist.net/images/manga/3/184028.jpg
7394,14R,https://cdn.myanimelist.net/images/manga/3/110813.jpg
7519,Kami nomi zo Shiru Sekai,https://cdn.myanimelist.net/images/manga/2/188974.jpg
7561,Ai no Kotoba mo Shiranaide,https://cdn.myanimelist.net/images/manga/3/10326.jpg
7627,Dance in the Vampire Bund,https://cdn.myanimelist.net/images/manga/1/10431.jpg
7631,Aoi Kiseki,https://cdn.myanimelist.net/images/manga/1/82032.jpg
7749,Oresama Teacher,https://cdn.myanimelist.net/images/manga/4/186262.jpg
7775,Toaru Majutsu no Index,https://cdn.myanimelist.net/images/manga/1/77569.jpg
7776,Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun,https://cdn.myanimelist.net/images/manga/1/149212.jpg
7872,Akuma ga Hallelujah,https://cdn.myanimelist.net/images/manga/3/101497.jpg
7966,99% Cacao,https://cdn.myanimelist.net/images/manga/1/10855.jpg
8042,Hana ni Arashi,https://cdn.myanimelist.net/images/manga/2/184460.jpg
8157,Kamisama Hajimemashita,https://cdn.myanimelist.net/images/manga/1/167521.jpg
8204,Hikari no Machi,https://cdn.myanimelist.net/images/manga/3/171828.jpg
8227,Arashi no Ato,https://cdn.myanimelist.net/images/manga/1/11247.jpg
8300,Baby Steps,https://cdn.myanimelist.net/images/manga/2/202589.jpg
8340,Boku wa Kiss de Uso wo Tsuku,https://cdn.myanimelist.net/images/manga/1/177550.jpg
8341,Code:Breaker,https://cdn.myanimelist.net/images/manga/1/15122.jpg
8456,½ Prince,https://cdn.myanimelist.net/images/manga/4/79715.jpg
8840,Hanatsukihime,https://cdn.myanimelist.net/images/manga/2/185699.jpg
8878,Hetalia Axis Powers,https://cdn.myanimelist.net/images/manga/3/15100.jpg
8967,Onanie Master Kurosawa,https://cdn.myanimelist.net/images/manga/3/212092.jpg
8990,Fetish,https://cdn.myanimelist.net/images/manga/1/12253.jpg
8997,Bradherley no Basha,https://cdn.myanimelist.net/images/manga/2/56597.jpg
9296,Seven Days,https://cdn.myanimelist.net/images/manga/1/130103.jpg
9403,Love Letter,https://cdn.myanimelist.net/images/manga/2/18205.jpg
9541,The Legend of Maian,https://cdn.myanimelist.net/images/manga/3/54967.jpg
9548,Higurashi no Naku Koro ni Kai: Minagoroshi-hen,https://cdn.myanimelist.net/images/manga/4/23993.jpg
9607,Yumemiru Taiyou,https://cdn.myanimelist.net/images/manga/1/170585.jpg
9702,Onidere,https://cdn.myanimelist.net/images/manga/3/146835.jpg
9711,Bakuman.,https://cdn.myanimelist.net/images/manga/1/208974.jpg
9730,Onihime VS,https://cdn.myanimelist.net/images/manga/2/183911.jpg
9732,Koibana Onsen,https://cdn.myanimelist.net/images/manga/1/51425.jpg
10249,Veritas,https://cdn.myanimelist.net/images/manga/1/55069.jpg
10268,Dog Style,https://cdn.myanimelist.net/images/manga/1/168925.jpg
10363,Bi no Isu,https://cdn.myanimelist.net/images/manga/4/18386.jpg
10376,Cavalier of the Abyss,https://cdn.myanimelist.net/images/manga/3/202184.jpg
10380,Aishiteru,https://cdn.myanimelist.net/images/manga/2/82690.jpg
10552,Hoshi no Samidare,https://cdn.myanimelist.net/images/manga/3/56421.jpg
10884,Diamond no Ace,https://cdn.myanimelist.net/images/manga/1/14653.jpg
10951,17-sai no Hisoka na Yokujou,https://cdn.myanimelist.net/images/manga/2/21681.jpg
11054,Billy Bat,https://cdn.myanimelist.net/images/manga/3/181197.jpg
11072,Koizora: Setsunai Koimonogatari,https://cdn.myanimelist.net/images/manga/2/14961.jpg
11187,Gokujou♥Drops,https://cdn.myanimelist.net/images/manga/1/163085.jpg
11294,Mangaka-san to Assistant-san to,https://cdn.myanimelist.net/images/manga/1/51369.jpg
11327,One Outs,https://cdn.myanimelist.net/images/manga/3/169329.jpg
11438,Kimi ni shika Kikoenai,https://cdn.myanimelist.net/images/manga/2/36019.jpg
11514,Otoyomegatari,https://cdn.myanimelist.net/images/manga/2/188950.jpg
11566,Hanjuku Joshi,https://cdn.myanimelist.net/images/manga/1/25864.jpg
11573,Café Relish ni Oide,https://cdn.myanimelist.net/images/manga/1/16923.jpg
11577,Stardust★Wink,https://cdn.myanimelist.net/images/manga/2/195605.jpg
11585,Boku no Sekai Kimi no Real,https://cdn.myanimelist.net/images/manga/3/125503.jpg
11597,Hakushaku to Yousei,https://cdn.myanimelist.net/images/manga/1/144283.jpg
11646,Kirai ja Nai kedo,https://cdn.myanimelist.net/images/manga/2/137691.jpg
11652,Kuroko no Basket,https://cdn.myanimelist.net/images/manga/1/92071.jpg
11684,Domina no Do!,https://cdn.myanimelist.net/images/manga/1/65839.jpg
11734,Watashitachi no Shiawase na Jikan,https://cdn.myanimelist.net/images/manga/3/66993.jpg
11767,Suki tte Ii na yo.,https://cdn.myanimelist.net/images/manga/3/198567.jpg
11803,Hidarite no Love Letter,https://cdn.myanimelist.net/images/manga/3/82286.jpg
11828,Dancing Baby Karin,https://cdn.myanimelist.net/images/manga/1/16124.jpg
11896,Reimei no Arcana,https://cdn.myanimelist.net/images/manga/4/161802.jpg
12041,Boku no Shiru Anata no Hanashi,https://cdn.myanimelist.net/images/manga/2/82068.jpg
12064,Sora Log,https://cdn.myanimelist.net/images/manga/3/52639.jpg
12123,Crimson-Shell,https://cdn.myanimelist.net/images/manga/3/16610.jpg
12245,Fly-High!,https://cdn.myanimelist.net/images/manga/4/127745.jpg
12309,Arisa,https://cdn.myanimelist.net/images/manga/3/115455.jpg
12451,Wolf Guy: Ookami no Monshou,https://cdn.myanimelist.net/images/manga/1/248873.jpg
12554,Doushitemo Furetakunai,https://cdn.myanimelist.net/images/manga/2/130105.jpg
12586,Eden no Ori,https://cdn.myanimelist.net/images/manga/3/56963.jpg
12629,Aki-Sora,https://cdn.myanimelist.net/images/manga/1/50775.jpg
12749,I ♥ HS,https://cdn.myanimelist.net/images/manga/2/17718.jpg
12888,Hapi Mari: Happy Marriage!?,https://cdn.myanimelist.net/images/manga/5/142459.jpg
12917,Shaman King Kanzenban,https://cdn.myanimelist.net/images/manga/1/143909.jpg
12965,Shin Tennis no Ouji-sama,https://cdn.myanimelist.net/images/manga/2/153234.jpg
12985,Princess Lucia,https://cdn.myanimelist.net/images/manga/3/153423.jpg
13001,K-On!,https://cdn.myanimelist.net/images/manga/3/20937.jpg
13090,Kawaii Akuma,https://cdn.myanimelist.net/images/manga/3/161597.jpg
13111,"Koi, Hirari",https://cdn.myanimelist.net/images/manga/2/126515.jpg
13167,Benkyou no Jikan,https://cdn.myanimelist.net/images/manga/1/65651.jpg
13171,He's dedicated to Roses,https://cdn.myanimelist.net/images/manga/1/18766.jpg
13194,Boyfriend,https://cdn.myanimelist.net/images/manga/3/23925.jpg
13245,Chihayafuru,https://cdn.myanimelist.net/images/manga/2/135341.jpg
13277,Mirai Nikki: Paradox,https://cdn.myanimelist.net/images/manga/4/38446.jpg
13381,Tight-rope,https://cdn.myanimelist.net/images/manga/1/18821.jpg
13463,Watashi ni xx Shinasai!,https://cdn.myanimelist.net/images/manga/2/155156.jpg
13492,Ao no Exorcist,https://cdn.myanimelist.net/images/manga/2/188810.jpg
13702,Tonari no Kaibutsu-kun,https://cdn.myanimelist.net/images/manga/2/59207.jpg
13731,Oniichan☆Control,https://cdn.myanimelist.net/images/manga/2/35530.jpg
13748,Defense Devil,https://cdn.myanimelist.net/images/manga/2/56407.jpg
13801,Drifters,https://cdn.myanimelist.net/images/manga/4/33949.jpg
13826,Canvas ni Kuchizuke wo,https://cdn.myanimelist.net/images/manga/4/24871.jpg
13837,Hitoribocchi wa Samishikute,https://cdn.myanimelist.net/images/manga/3/20084.jpg
13841,Mimi no Kaidan,https://cdn.myanimelist.net/images/manga/4/25805.jpg
13883,Koi wo Suru no ga Shigoto desu.,https://cdn.myanimelist.net/images/manga/3/57223.jpg
13949,Medaka Box,https://cdn.myanimelist.net/images/manga/2/50353.jpg
14049,S・L・H,https://cdn.myanimelist.net/images/manga/5/46605.jpg
14110,Seitokai Yakuindomo,https://cdn.myanimelist.net/images/manga/1/135853.jpg
14115,Prunus Girl,https://cdn.myanimelist.net/images/manga/2/53535.jpg
14154,Arakawa Under the Bridge,https://cdn.myanimelist.net/images/manga/1/59489.jpg
14236,Love So Life,https://cdn.myanimelist.net/images/manga/1/162281.jpg
14265,24-jikan Eigyouchuu,https://cdn.myanimelist.net/images/manga/3/70127.jpg
14440,I Am a Hero,https://cdn.myanimelist.net/images/manga/1/121183.jpg
14483,Uchuu Kyoudai,https://cdn.myanimelist.net/images/manga/3/166256.jpg
14491,Hen Koi!,https://cdn.myanimelist.net/images/manga/3/161684.jpg
14504,Yandere Kanojo,https://cdn.myanimelist.net/images/manga/3/159812.jpg
14531,GTO: Shonan 14 Days,https://cdn.myanimelist.net/images/manga/1/56109.jpg
14633,Seiyuu Ka!,https://cdn.myanimelist.net/images/manga/4/30985.jpg
14690,Gokujou Twins,https://cdn.myanimelist.net/images/manga/3/113313.jpg
14720,Honto Yajuu,https://cdn.myanimelist.net/images/manga/2/21139.jpg
14721,D-Frag!,https://cdn.myanimelist.net/images/manga/1/188780.jpg
14739,Mousou Elektel,https://cdn.myanimelist.net/images/manga/1/28328.jpg
14770,Are You Alice?,https://cdn.myanimelist.net/images/manga/3/157051.jpg
14790,Magi,https://cdn.myanimelist.net/images/manga/2/201605.jpg
14975,Darker than Black: Shikkoku no Hana,https://cdn.myanimelist.net/images/manga/1/195103.jpg
15094,Calling,https://cdn.myanimelist.net/images/manga/3/21914.jpg
15165,Let's☆Lagoon,https://cdn.myanimelist.net/images/manga/2/215200.jpg
15167,Gamble Fish,https://cdn.myanimelist.net/images/manga/3/164909.jpg
15170,"Obaka-chan, Koigatariki",https://cdn.myanimelist.net/images/manga/2/32964.jpg
15189,Seishun Pop!,https://cdn.myanimelist.net/images/manga/1/65831.jpg
15206,Mishounen Produce,https://cdn.myanimelist.net/images/manga/3/27454.jpg
15317,Ore no Imouto ga Konnani Kawaii Wake ga Nai,https://cdn.myanimelist.net/images/manga/2/52521.jpg
15355,Sekai no Owari to Yoakemae,https://cdn.myanimelist.net/images/manga/3/199450.jpg
15433,Hyakujuu Kingdom,https://cdn.myanimelist.net/images/manga/3/22431.jpg
15490,Lovers♥Doll,https://cdn.myanimelist.net/images/manga/1/22531.jpg
15507,Dounimo Naranai,https://cdn.myanimelist.net/images/manga/3/22553.jpg
15628,Koakuma Lion,https://cdn.myanimelist.net/images/manga/3/101419.jpg
15737,1/3 Romantica,https://cdn.myanimelist.net/images/manga/2/29757.jpg
15805,Tasogare Otome x Amnesia,https://cdn.myanimelist.net/images/manga/3/188846.jpg
16031,Ano Hi no Kimi wo Dakishimeta nara,https://cdn.myanimelist.net/images/manga/5/130107.jpg
16061,NightS,https://cdn.myanimelist.net/images/manga/1/130125.jpg
16256,Koharu no Hibi,https://cdn.myanimelist.net/images/manga/3/56255.jpg
16765,Kingdom,https://cdn.myanimelist.net/images/manga/2/171872.jpg
16794,L♥DK,https://cdn.myanimelist.net/images/manga/2/199339.jpg
16908,Himitsu no Ai-chan,https://cdn.myanimelist.net/images/manga/3/139187.jpg
17007,Love in the Mask,https://cdn.myanimelist.net/images/manga/1/32538.jpg
17169,Hoozuki-san Chi no Aneki,https://cdn.myanimelist.net/images/manga/1/119937.jpg
17207,Inu x Boku SS,https://cdn.myanimelist.net/images/manga/2/48555.jpg
17353,Umibe no Onnanoko,https://cdn.myanimelist.net/images/manga/3/87179.jpg
17368,Blame Gakuen! And So On,https://cdn.myanimelist.net/images/manga/3/129687.jpg
17394,Hiyokoi,https://cdn.myanimelist.net/images/manga/2/139879.jpg
17396,Kiraboshi Dial,https://cdn.myanimelist.net/images/manga/2/29241.jpg
17465,Omoide Emanon,https://cdn.myanimelist.net/images/manga/2/56581.jpg
17596,Film Girl,https://cdn.myanimelist.net/images/manga/2/184338.jpg
17706,Super Lovers,https://cdn.myanimelist.net/images/manga/3/34151.jpg
17731,16 Life,https://cdn.myanimelist.net/images/manga/4/123189.jpg
17890,Koi ja Nai kedo,https://cdn.myanimelist.net/images/manga/2/27339.jpg
17892,Mujihi na Otoko,https://cdn.myanimelist.net/images/manga/5/108411.jpg
17904,Kuragehime,https://cdn.myanimelist.net/images/manga/3/149209.jpg
17915,Judge,https://cdn.myanimelist.net/images/manga/3/184476.jpg
17963,Kimi no Sei,https://cdn.myanimelist.net/images/manga/3/28300.jpg
18019,Countrouble,https://cdn.myanimelist.net/images/manga/3/188881.jpg
18111,Bousou♥Kareshi,https://cdn.myanimelist.net/images/manga/3/170551.jpg
18270,Gou-Dere Bishoujo Nagihara Sora♥,https://cdn.myanimelist.net/images/manga/3/188790.jpg
18294,Ai dano Koi dano,https://cdn.myanimelist.net/images/manga/1/182534.jpg
18361,Lock On!,https://cdn.myanimelist.net/images/manga/4/137235.jpg
18597,Sankarea,https://cdn.myanimelist.net/images/manga/3/137969.jpg
18792,Hana nomi zo Shiru,https://cdn.myanimelist.net/images/manga/3/168034.jpg
18939,Yasashii Sekai no Tsukurikata,https://cdn.myanimelist.net/images/manga/3/144221.jpg
18977,Kimi ga Uso wo Tsuita,https://cdn.myanimelist.net/images/manga/2/163797.jpg
19007,B-gata H-kei,https://cdn.myanimelist.net/images/manga/2/46861.jpg
19087,Boku wa Tomodachi ga Sukunai,https://cdn.myanimelist.net/images/manga/1/171868.jpg
19266,Ameiro Paradox,https://cdn.myanimelist.net/images/manga/5/64901.jpg
19549,Kimi Note,https://cdn.myanimelist.net/images/manga/1/130111.jpg
19555,Asa made Jugyou Chu!,https://cdn.myanimelist.net/images/manga/2/188815.jpg
19844,Mouryou no Yurikago,https://cdn.myanimelist.net/images/manga/2/179505.jpg
19896,Witch Craft Works,https://cdn.myanimelist.net/images/manga/2/250818.jpg
20242,Binbougami ga!,https://cdn.myanimelist.net/images/manga/5/81306.jpg
20375,Black Paradox,https://cdn.myanimelist.net/images/manga/5/34929.jpg
20593,Btooom!,https://cdn.myanimelist.net/images/manga/3/62199.jpg
21077,Abarenbou♥Darling,https://cdn.myanimelist.net/images/manga/1/33827.jpg
21111,Arachnid,https://cdn.myanimelist.net/images/manga/3/173766.jpg
21151,Nana to Kaoru: Black Label,https://cdn.myanimelist.net/images/manga/2/188990.jpg
21277,Rutta to Kodama,https://cdn.myanimelist.net/images/manga/3/34226.jpg
21419,Nozoki Ana,https://cdn.myanimelist.net/images/manga/2/178011.jpg
21525,Akatsuki no Yona,https://cdn.myanimelist.net/images/manga/3/153249.jpg
21614,Blood Lad,https://cdn.myanimelist.net/images/manga/3/187779.jpg
21729,Fujimura-kun Mates,https://cdn.myanimelist.net/images/manga/3/66005.jpg
21860,Mayo Chiki!,https://cdn.myanimelist.net/images/manga/3/54741.jpg
22031,ənígmə,https://cdn.myanimelist.net/images/manga/4/39803.jpg
22044,Iris Zero,https://cdn.myanimelist.net/images/manga/2/35739.jpg
22046,Tonari no Kashiwagi-san,https://cdn.myanimelist.net/images/manga/2/181053.jpg
22143,Hetakoi,https://cdn.myanimelist.net/images/manga/3/179968.jpg
22518,Usotsuki Mii-kun to Kowareta Maa-chan: Totteoki no Uso,https://cdn.myanimelist.net/images/manga/2/165163.jpg
22519,To LOVE-Ru Darkness,https://cdn.myanimelist.net/images/manga/3/109331.jpg
22551,360° Material,https://cdn.myanimelist.net/images/manga/2/176931.jpg
22638,Velvet Kiss,https://cdn.myanimelist.net/images/manga/1/69893.jpg
22651,The Breaker: New Waves,https://cdn.myanimelist.net/images/manga/1/62105.jpg
23052,AKB49: Renai Kinshi Jourei,https://cdn.myanimelist.net/images/manga/2/167252.jpg
23217,Carnivorous Princess Yegrinna,https://cdn.myanimelist.net/images/manga/2/63929.jpg
23266,Beast & Feast,https://cdn.myanimelist.net/images/manga/1/37604.jpg
23358,Heroine Shikkaku,https://cdn.myanimelist.net/images/manga/1/37848.jpg
23390,Shingeki no Kyojin,https://cdn.myanimelist.net/images/manga/2/37846.jpg
23588,Billionaire Girl,https://cdn.myanimelist.net/images/manga/3/188809.jpg
23633,Machine-Doll wa Kizutsukanai,https://cdn.myanimelist.net/images/manga/3/38260.jpg
23688,Mairunovich,https://cdn.myanimelist.net/images/manga/3/121261.jpg
23689,"Inari, Konkon, Koi Iroha.",https://cdn.myanimelist.net/images/manga/1/188898.jpg
23717,Kono Oneesan wa Fiction desu!?,https://cdn.myanimelist.net/images/manga/1/149001.jpg
24098,Another,https://cdn.myanimelist.net/images/manga/2/159693.jpg
24275,Koimoku,https://cdn.myanimelist.net/images/manga/3/48997.jpg
24294,Ao Haru Ride,https://cdn.myanimelist.net/images/manga/1/62369.jpg
24308,No.6,https://cdn.myanimelist.net/images/manga/2/184479.jpg
24457,Mahou Shoujo Madoka★Magica,https://cdn.myanimelist.net/images/manga/3/149732.jpg
24550,Bokura no Himitsu wo Kyouyuu Shiyou ka,https://cdn.myanimelist.net/images/manga/3/147737.jpg
24561,Kamisama no Iutoori,https://cdn.myanimelist.net/images/manga/1/57867.jpg
24692,Noragami,https://cdn.myanimelist.net/images/manga/2/90899.jpg
24698,Nozo x Kimi,https://cdn.myanimelist.net/images/manga/2/78073.jpg
24705,Aku no Hana,https://cdn.myanimelist.net/images/manga/2/188918.jpg
24821,Tomodachi no Hanashi,https://cdn.myanimelist.net/images/manga/1/187387.jpg
24822,Trinity Seven: 7-nin no Mashotsukai,https://cdn.myanimelist.net/images/manga/1/63963.jpg
24836,Ousama Game,https://cdn.myanimelist.net/images/manga/1/116343.jpg
24903,Gangsta.,https://cdn.myanimelist.net/images/manga/2/160089.jpg
25057,Game Over,https://cdn.myanimelist.net/images/manga/3/40378.jpg
25081,Love Stage!!,https://cdn.myanimelist.net/images/manga/4/41861.jpg
25096,Gin no Saji,https://cdn.myanimelist.net/images/manga/1/231500.jpg
25132,Akame ga Kill!,https://cdn.myanimelist.net/images/manga/1/187665.jpg
25250,Voynich Hotel,https://cdn.myanimelist.net/images/manga/1/157463.jpg
25297,Prison School,https://cdn.myanimelist.net/images/manga/2/102683.jpg
25322,"Nineteen, Twenty-One",https://cdn.myanimelist.net/images/manga/3/40772.jpg
25515,JoJo no Kimyou na Bouken Part 8: JoJolion,https://cdn.myanimelist.net/images/manga/1/179885.jpg
25679,Hentai Ouji to Warawanai Neko.,https://cdn.myanimelist.net/images/manga/3/207423.jpg
25682,Starlike Words,https://cdn.myanimelist.net/images/manga/1/86487.jpg
25810,Boku wa Ookami.,https://cdn.myanimelist.net/images/manga/2/189820.jpg
26021,Hajimari no Niina,https://cdn.myanimelist.net/images/manga/3/142817.jpg
26144,Danshi Koukousei no Nichijou,https://cdn.myanimelist.net/images/manga/3/200703.jpg
26178,Donten ni Warau,https://cdn.myanimelist.net/images/manga/1/42047.jpg
26260,Bloody Monday: Last Season,https://cdn.myanimelist.net/images/manga/2/185386.jpg
26324,Conveni-kun.,https://cdn.myanimelist.net/images/manga/4/60601.jpg
26479,Prism,https://cdn.myanimelist.net/images/manga/5/65033.jpg
26584,Kagami no Kuni no Harisugawa,https://cdn.myanimelist.net/images/manga/2/62475.jpg
26736,Taiyou no Ie,https://cdn.myanimelist.net/images/manga/2/149086.jpg
26769,Bokura wa Minna Kawai-sou,https://cdn.myanimelist.net/images/manga/1/204982.jpg
26945,Hana-kun to Koisuru Watashi,https://cdn.myanimelist.net/images/manga/2/162159.jpg
27231,Hirunaka no Ryuusei,https://cdn.myanimelist.net/images/manga/1/63891.jpg
27989,Maga-Tsuki,https://cdn.myanimelist.net/images/manga/2/191823.jpg
28184,Life Is Money,https://cdn.myanimelist.net/images/manga/2/196692.jpg
28226,Bonnouji,https://cdn.myanimelist.net/images/manga/2/159423.jpg
28343,Himegoto Asobi,https://cdn.myanimelist.net/images/manga/1/70209.jpg
28361,Hideout,https://cdn.myanimelist.net/images/manga/2/65719.jpg
28393,Sakamichi no Apollon,https://cdn.myanimelist.net/images/manga/3/62627.jpg
28449,Saezuru Tori wa Habatakanai,https://cdn.myanimelist.net/images/manga/3/83655.jpg
28533,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,https://cdn.myanimelist.net/images/manga/5/63521.jpg
28537,"Classmate, Kamimura Yuuka wa Kou Itta.",https://cdn.myanimelist.net/images/manga/1/188873.jpg
28697,Big Order,https://cdn.myanimelist.net/images/manga/2/179733.jpg
28743,Dendrobates,https://cdn.myanimelist.net/images/manga/3/46071.jpg
28825,Ookami Shoujo to Kuro Ouji,https://cdn.myanimelist.net/images/manga/1/163543.jpg
29211,Gekkan Shoujo Nozaki-kun,https://cdn.myanimelist.net/images/manga/3/208752.jpg
29447,Kurogane,https://cdn.myanimelist.net/images/manga/2/57703.jpg
29975,Bokura wa Sore wo Hitei Dekinai,https://cdn.myanimelist.net/images/manga/1/88619.jpg
29983,Noblesse,https://cdn.myanimelist.net/images/manga/1/50987.jpg
30079,Annarasumanara,https://cdn.myanimelist.net/images/manga/3/71143.jpg
30177,Boku to Kanojo no Koi Log,https://cdn.myanimelist.net/images/manga/1/161278.jpg
30315,Last Game,https://cdn.myanimelist.net/images/manga/5/65713.jpg
30545,Endou-kun no Kansatsu Nikki,https://cdn.myanimelist.net/images/manga/2/196127.jpg
30595,Ever Green,https://cdn.myanimelist.net/images/manga/3/150961.jpg
30859,High School DxD,https://cdn.myanimelist.net/images/manga/1/206676.jpg
31499,Nisekoi,https://cdn.myanimelist.net/images/manga/1/181212.jpg
31529,"Kasa no Shita, Futari",https://cdn.myanimelist.net/images/manga/1/130109.jpg
31853,Emanon - Sasurai Emanon Episode: 1,https://cdn.myanimelist.net/images/manga/1/116575.jpg
31857,Ookamidomo no Shitsukekata,https://cdn.myanimelist.net/images/manga/2/61287.jpg
32779,Denpa Kyoushi,https://cdn.myanimelist.net/images/manga/1/154265.jpg
32931,"Daisuki Datta yo, Sensei...",https://cdn.myanimelist.net/images/manga/1/111769.jpg
33031,Imawa no Kuni no Alice,https://cdn.myanimelist.net/images/manga/3/137237.jpg
33251,Konya mo Nemurenai,https://cdn.myanimelist.net/images/manga/3/130147.jpg
33325,Crayon Days: Daikirai na Aitsu,https://cdn.myanimelist.net/images/manga/3/91233.jpg
33327,Tokyo Ghoul,https://cdn.myanimelist.net/images/manga/3/114037.jpg
34133,Bara to Juudan,https://cdn.myanimelist.net/images/manga/3/114471.jpg
34377,Gokukoku no Brynhildr,https://cdn.myanimelist.net/images/manga/2/188789.jpg
35003,Yamada-kun to 7-nin no Majo,https://cdn.myanimelist.net/images/manga/1/191685.jpg
35013,Again!!,https://cdn.myanimelist.net/images/manga/2/201817.jpg
35035,Kyou no Kira-kun,https://cdn.myanimelist.net/images/manga/1/134993.jpg
35081,Boku no Ano Ko,https://cdn.myanimelist.net/images/manga/3/169798.jpg
35171,Can't See Can't Hear But Love,https://cdn.myanimelist.net/images/manga/2/104251.jpg
35573,Orange,https://cdn.myanimelist.net/images/manga/2/153742.jpg
